author,published_at,updated_at,like_count,text
@user-pl2gi6vt8n,2024-05-19T14:33:33Z,2024-05-19T14:33:33Z,1,ដី  Cambodia ដែល Vietnam យក ( Khmer krom ) មិនប្រគល់ អោយវិញ <br>អាឆ្កែអត់ប្រយោជន៍ នេះ វាថាគ្មានប្រយោជន៍  បើមេដឹកនាំ ខ្ញុំ លើទៅតវ៉ា<br>ប្រគល់ អោយUN អនុញ៉ាត អោយ ចូលធ្វើ សង្គ្រាម រំដោះ បើ Vietnam  មិនអោយ នោះ UN អូលសក្បាលវា អោយ ផ្ដល់ ជំនួយ អោយ Cambodia ទាន់រដ្ឋកាល វា នៅ<br>Vietnam  បច្ចុប្បន្ន សម្ព័ន្ធមិត្ត វា វាជួយ Israel ឈ្លានពាន គេ បាន វាត្រូវ ផ្ដល់ជំនួយ មក Cambodia <br>Cambodia មិនទាន់ ផុតការតវ៉ាទៀមទានៅឡើយ ទេ រំដោះ ទឹកដី
@user-pl2gi6vt8n,2024-05-19T14:03:59Z,2024-05-19T14:03:59Z,1,កុំហៅវាប្រធានាធិបតីនិង រដ្ឋសភា ហៅ<br>វាក្រុម អាឆ្កែ ក្រុម អាឆ្កែ ថោកទាប ក្រុម អាញៀន ថ្នាំ វាថោកទាប ពេក វាយកផ្កាយរណប មកជេរ ធ្វើ ទារុណកម្ម មនុស្ស រាល់ថ្ងៃ តាំងពីរ Russia Ukraine  ច្បាំងគ្នា ថ្ងៃ ទី 1 មកម្ល៉េះ <br>វាលួចជេរ ប្រជាជន មិនឈប់ រហូតមកទល់ពេល នេះ វាមិនសម្រុះសម្រួល <br>រវៀង NATO Russia ទេ វាបែជាយក ផ្កាយរណប មកជេរ ប្រជាជន របស់ UN ជេរ បញ្ជា តាមផ្កាយ រណប ធ្វើកាយវិការ ឡប់ ៗ ហើយ លួច account និង កម្មវិធី Smart phone មនុស្សដែលវាចង់ រំលោភសិទ្ធិ ហើយ វាជេរតាមផ្កាយរណប មក អោយ ដឹង <br>វារំខាន គ្រប់ កាយវិការ រស់នៅ របស់មនុស្ស វាជេរ ពួកខ្ញុំ ពួក រស់នៅ ដោយសារ តែវាថោកទាប ជេរ ស្រី <br>អា ប្រធានាធិបតី អារដ្ឋសភាថោក <br>ពួកអាប្រុសថោកទាប ជេរ វា ទៅ វាយើង ប្រជាជន ឡប់ ៗ ឆ្កួត ផ្ដេសផ្ដាស <br>ពេញ សាធារណៈ របស់ ការរស់នៅ មនុស្ស មើលវាជួយ Israel ឈ្លានពាន Palestine  គឺ ដឹង ហើយ វាចង់ បង្កើត  NATO ក្នុង តំបន់ ASEA 😂 អាបែកថ្នាំ នេះទាល់តែ ធ្វើរដ្ឋប្រហារ ( ខ្ញុំ ពួកអាថោកទាប មីថោកទាប ជន ជាតិ ពួកខ្ញុំ វាស៊ីឈ្នួល ជេរ រំលោភសិទ្ធិមនុស្ស វាលួច និយាយ តំណាង មេដឹកនាំ American  )
@MrBheed612,2024-05-19T14:03:36Z,2024-05-19T14:04:51Z,1,"i&#39;d also like to know the whereabouts of BLACK LIVES MATTER, FACEBOOK CEO MARKY MARK ZUCKERBERG, NANCY PELOSI, CHUCKIE BOY SCHUMER, ALVIN BRAGG, LETICIA JAMES, KAMALA HARRIS, AND THE REST OF &quot;LIL&#39; JOJO&#39;S CHEERLEADING SQUAD.&quot;. RIGHT NOW THEY SGHOULD BE OUT SPEAKING, FLOODING THE MEDIA ON HIS BEHALF..ALONG WITH &quot;PEPPERMINT PATTY KNOCK OFF&quot; JEN JEN PSAKI.. FUNNY.. WHEN THE HEAT IS ON, HIS SUPPORT NETWORK IS UNAVAILABLE..... VERY INTERESTING..IN BLM&#39;S DEFENSE THOUGH, MAYBE THEY ARE OUT TRYING TO ORGANIZE YET ANOTHER COP KILLING SPREE.."
@MiroSpasov-so3tu,2024-05-19T13:54:19Z,2024-05-19T13:54:19Z,0,😈😈😈😈🤙😈🤙😈🤙😈🤙😈🤙😈🤙😈🤙😈🤙😈😈🤙😈😈😈😈🤙😈🤙😈😈🤙😈🤙😈🤙😈🤙😈🤙😈🤙🤙😈😈🤙😈🤙😈🤙😈🤙😈🤙😈🤙😈🤙😈🤙😈🤙😈🤙😈😈🤙😈🤙🤙
@MrWuhisn,2024-05-19T13:40:56Z,2024-05-19T13:40:56Z,3,This guy is wacked out of his mind 😂
@user-pl2gi6vt8n,2024-05-19T13:34:12Z,2024-05-19T13:34:12Z,1,ឈប់ប្រើ English អាថោកទាប <br>ចាំអញសរសេទៅ News  អោយអ្នកប្រាជ្ញ អក្សសាស្រ្ត American បង្កើត ភាសារថ្មី បើប្រើប្រាស់ English <br>អោយ សម្ព័ន្ធមិត្ត រដ្ឋាកាល ហែង ប្រើ អន្តរជាតិ ជា English អាគ្មានប្រយោជន៍  រំលោភសិទ្ធិមនុស្សហើយ ហែង គ្មានប្រយោជន៍ ជាមួយ ពួកអញទេ
@gathrightcrystal,2024-05-19T13:24:47Z,2024-05-19T13:25:14Z,1,Biden is claiming executive privilege on something he and 51 Intel agents labeled a Russian hoax last election and assigned a tax money funded foreign disinformation task force to so why does this guy have access to  anything related to this nation
@ionutbadea7915,2024-05-19T13:21:28Z,2024-05-19T13:21:28Z,1,"Smells like they are setting the Donald up right before the debate. I can&#39;t believe this senile old man is actually going to debate someone. They will make something happen. Question is, in this age of information, how many strings can you pull before setting off alarms. Your ideology is losing, newborn babies reject it, humanity has always rejected it but it seems like you people have forgotten. If you want history to repeat itself keep on lying. The myth of your invincibility crumbles right before your very eyes."
@tnwodisciple42069,2024-05-19T13:06:03Z,2024-05-19T13:06:03Z,3,poor kids are just as bright and just as talented as white kids!!
@110everyday6,2024-05-19T12:54:08Z,2024-05-19T12:54:08Z,33,Watching Joey try to speak is as boring as watching cat videos 🤣😂
@craigherbert200,2024-05-19T12:53:22Z,2024-05-19T12:53:22Z,6,The only crowd there will be pro Trump.That&#39;s why they don&#39;t want a crowd
@user-ju6qs7gh2n,2024-05-19T12:42:52Z,2024-05-19T12:42:52Z,0,اريذ ان اقول لك شيء في اذنك لكي لايسمعنا اي شخص اريذ f15 F18 محاكية مع su 35
@serialkiller738,2024-05-19T12:22:28Z,2024-05-19T12:22:28Z,3,I&#39;m going fishing in an hour I need a worm come with me biden
@eastcoastwestcoast5715,2024-05-19T12:02:30Z,2024-05-19T12:02:30Z,7,His butts been wiped
@TylerManter-ng9xm,2024-05-19T11:34:03Z,2024-05-19T11:34:03Z,7,His voice  is annoying
@molfarmersik,2024-05-19T11:31:49Z,2024-05-19T11:31:49Z,0,"Горіти Вам всім у пеклі... За все моє вкрадене Вами майно, гідне життя та щастя і здоров&#39;я нехай буде Вам могильним!"
@Loloff210,2024-05-19T11:19:19Z,2024-05-19T11:19:19Z,4,Why did Ashley Biden write in her diary that her father would take “inappropriate” showers with her?
@MiroSpasov-so3tu,2024-05-19T09:21:55Z,2024-05-19T09:21:55Z,0,😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈🤓🤙
@hudhud6714,2024-05-19T08:44:18Z,2024-05-19T08:44:18Z,0,"If you WANT me to vote for you, change the laws, we don&#39;t want old senators and REDUCE THE SALARIES of senators, everyone in this country gets a lot of salary, cut taxes from all companies, banks and senators because they are all THIEVES."
@giopm6077,2024-05-19T08:44:08Z,2024-05-19T08:44:08Z,3,It will be Jake tapper VS Trump.
@hudhud6714,2024-05-19T08:43:58Z,2024-05-19T08:43:58Z,0,"If you WANT me to vote for you, change the laws, we don&#39;t want old senators and REDUCE THE SALARIES of senators, everyone in this country gets a lot of salary, cut taxes from all companies, banks and senators because they are all THIEVES."
@hudhud6714,2024-05-19T08:40:24Z,2024-05-19T08:40:24Z,0,When will India and China fight? INDIA AND CHINA ARE BIDEN&#39;S ENEMIES IN FRANCE AND GERMANY AND ISRAEL
@billbonu1639,2024-05-19T07:17:40Z,2024-05-19T07:17:40Z,1,Will he get to study the questions ahead of time like Hillary? he&#39;s polling at 30% in Nevada and had like a dozen people at his rally <br>Nothing built <br>Nothing back <br>Nothing better <br> <br>Way to go Jim crow joe!!
@CaptainUnderpants121,2024-05-19T07:10:44Z,2024-05-19T07:10:44Z,2,Can the kid sniffer even stay awake long enough for a debate 🤔 biggest disgrace that’s ever stepped foot in the White House. FJB
@gordonfreeman736,2024-05-19T06:03:43Z,2024-05-19T06:03:43Z,1,Joe is ready! Only 5 jump cuts this time for a 14 second video! Wooo
@i_eat_tea,2024-05-19T05:51:59Z,2024-05-19T05:51:59Z,0,Can someone drink me🤔
@shortsign,2024-05-19T05:40:54Z,2024-05-19T05:40:54Z,1,"&quot;4 more years, pause&quot; 😊"
@GeraldoA-jc5nl,2024-05-19T05:16:02Z,2024-05-19T05:16:02Z,1,how can joe biden make your day?
@justaneditygangstar,2024-05-19T04:32:21Z,2024-05-19T04:32:21Z,85,FJB
@donovanjaden1617,2024-05-19T04:19:53Z,2024-05-19T04:19:53Z,79,From the looks of things Biden your done……..Trump2024🇺🇸
@citizenenak,2024-05-19T04:09:36Z,2024-05-19T04:09:36Z,0,"I think Benjamin Netanyaho is gambling on Donald Trump getting into office. SCOTUS is captured but as the world can see we are laying the foundation for expanding the court given they are factually complicit in January 6th. It strains all credulity to think we can have a democracy as we currently sit. Many people have gone down a road that has turned out to be traitorous. The GOP refused to cut their losses so they are forcing the issue and hoping to force my democracy to acquiesce like the weak character of many people within my government. We aren&#39;t and we are gaining more and more control every election. Democracy has found a foot hold in the hearts and minds of the majority and cannot be stopped. Deconstructing the damage and manipulation that has occurred is akin to one emptying themselves aka called kenosis. Collectively or individually, it&#39;s the same in the end. I won&#39;t stop. Will you start seeing the citizen in Russia, China, Belarus, Argentina, Japan, America, Canada...as you see yourself. We better start because this is the way. The only way is through your heart. See mine like you see yourself and together we can create a more perfect global Union. A Union that can afford everyone to think and feel as they chose knowing our power rests with our shared collective will as citizens. Just remember that to the extent you allow another to be free you ultimately allow yourself. Democracy is the only ideology worthy of this world because the power rests with the citizen not a persona or cult of personality. It is what will save us because we make the choice to see each other as citizens first. It is the only way. <br>Believe whatever theology you want to become Democracy not only allows for it but it protects your right too. Anything else seems to control you by controlling your thoughts."
@iampein6166,2024-05-19T03:57:30Z,2024-05-19T03:57:30Z,10,"You act so tough, while still requesting a handicap. What a joke."
@huiwang2828,2024-05-19T03:52:51Z,2024-05-19T03:52:51Z,0,早该同美国开战了，美国就是不打不老实！
@BigD80822,2024-05-19T03:52:27Z,2024-05-22T17:50:04Z,3,"a stumbling chaotic memory lost president, democratic leaders have brought shame and a security threat to the United States citizens, and that&#39;s president Joe Biden"
@TheRubberStudiosASMR,2024-05-19T03:52:03Z,2024-05-19T03:52:03Z,8,No crowds? Not really a debate then
@AmericanJohnnyBoone,2024-05-19T03:20:08Z,2024-05-19T03:20:08Z,0,Trumpers are on here talking about &quot;jump cuts&quot; while their guy is falling asleep every day in a NY courtroom! 😆😂
@2k2k2k8,2024-05-19T02:54:27Z,2024-05-19T02:54:27Z,0,President Joe Biden for the honor. I always thank you for the support to Korea. 🇰🇷 🇰🇷 🇰🇷
@Americafirst992,2024-05-19T02:38:04Z,2024-05-19T02:38:28Z,1,Biden  misses the debates media will say trump was late and Biden was on time
@gd_gnz,2024-05-19T02:08:57Z,2024-05-19T02:08:57Z,3,6 edits in 15 secs…mtv had less.
@brekiarnz161,2024-05-19T02:03:45Z,2024-05-19T02:03:45Z,0,"As a Catholic, the only thing I agree with this man is his stance on abortion. You get my vote, Mr. President."
@crazygrandma,2024-05-19T01:45:17Z,2024-05-19T01:45:17Z,1,I can&#39;t say anything to rebut this as your server won&#39;t let me.
@LuistationChannel,2024-05-19T01:33:44Z,2024-05-19T01:33:44Z,0,🍿
@LuistationChannel,2024-05-19T01:28:28Z,2024-05-19T01:28:28Z,0,Biden2024 💙💙💙<br><br>Make America same Again!
@user-li7lh6wc9u,2024-05-19T01:18:20Z,2024-05-19T01:18:20Z,3,&quot; Jump &quot; cut biden
@pacificblue3955,2024-05-19T01:11:49Z,2024-05-19T01:11:49Z,4,"Joe bidumb is complete garbage.  He’s destroyed the border, raised inflation and prices on everything and has accomplished nothing worth remembering.  He’s awful.  Again, bidumb is garbage."
@eatmyshorts7973,2024-05-19T00:18:19Z,2024-05-19T00:18:19Z,2,Make that argument in 1 shot then talk about a debate old fool.
@CricketChripinIn,2024-05-18T23:57:32Z,2024-05-18T23:57:32Z,0,tRump lies and lies and only the duped like him .
@Backinthedaze12,2024-05-18T23:56:42Z,2024-05-18T23:56:42Z,4,What are you even going to debate about? Joe Biden ruined the country theirs no accomplishments he can argue
@warmachine2098,2024-05-18T23:41:34Z,2024-05-18T23:41:34Z,0,Waste - Fraud - Abuse 🇺🇸 VOTE JOE 2024!
@warmachine2098,2024-05-18T23:31:03Z,2024-05-18T23:31:03Z,0,Just remember folks…. when this husk of a man falls over it will be Kamala to take over the Presidency! 🫣😵😖🔥
@dick8997,2024-05-18T23:07:57Z,2024-05-18T23:07:57Z,5,And it only took 10 cuts to say 2 sentences
@christopherpavesi7245,2024-05-18T23:03:47Z,2024-05-18T23:03:47Z,3,This looks like it was AI generated.
@thegreenranger9524,2024-05-18T23:03:07Z,2024-05-18T23:04:25Z,29,"His eyes trained on that teleprompter.<br><br>He&#39;s probably already pooped his pants; also, you guys notice the captions due to Biden&#39;s frequent mumblings."
@housetv87,2024-05-18T22:53:36Z,2024-05-18T22:53:36Z,3,I miss Trump &amp; his economy..
@housetv87,2024-05-18T22:52:16Z,2024-05-18T22:52:16Z,3,Biden had to read a teleprompter for this 🤦🏻🤦🏻🤣🤣🤣
@joewight4,2024-05-18T22:47:36Z,2024-05-18T22:47:36Z,0,Does anybody remember when Tony DeLuca was on the ballot after being a month dead how sick disgusting and disgraceful for that to occur and yet you have the audacity to sit there and complain about Trump and Stormy Daniels... tisk tisk🤨
@lancethedad2538,2024-05-18T22:30:31Z,2024-05-18T22:30:31Z,0,Trump will 1000% be elected no doubt about it so go ahead and get your screaming kicking and crying over with Hes going to be the president Joe only wishes he could be
@brianjohnson6053,2024-05-18T22:30:23Z,2024-05-18T22:30:23Z,1,Is joe gonna make it out of his covid bunker
@donfaruolo1858,2024-05-18T22:29:05Z,2024-05-18T22:29:05Z,0,"Garbage! Pure, 100% garbage of a man."
@vnarigoobsesion535,2024-05-18T22:25:44Z,2024-05-18T22:25:44Z,0,hladne noci ispod pokrivaca<br>i mleko od kokosa.<br>bolje bi ti bilo samnom<br>a ti nemas ukusa.
@brannenmarcure9368,2024-05-18T22:10:15Z,2024-05-18T22:10:15Z,0,Why don’t you bring up the old lady Donald trump hurt in Ireland? <br>Im almost positive americas elections are fake cause i would have destroyed trump
@blend11000,2024-05-18T21:54:27Z,2024-05-18T21:54:27Z,5,Make my day and resign Joe
@elmer8107,2024-05-18T21:44:47Z,2024-05-18T21:46:15Z,1,No audience and only aired by a woke corrupt news station in a woke corrupt city. Yeah sounds about right for the demonrats. What do you all plan on doing to him there since your corrupt in your pocket doj is failing to get him out of your way?
@CricketChripinIn,2024-05-18T21:29:32Z,2024-05-18T21:30:08Z,1,"No! Plz Biden do not give that con artist, PROFESSIONAL DECEIVER Any of ur and ours time and attention! Plz nooo"
